stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.137,-5.384,-3.131,-0.497,-0.123,-1.289,-1.212,0.680,-1.585,866921108.206,0.397
norefined,2,-1.681,-5.439,-3.300,-0.539,-0.153,-1.271,-1.185,0.645,-1.511,673499073.821,0.309
norefined,3,-1.206,-5.506,-3.411,-0.562,-0.180,-1.263,-1.151,0.634,-1.440,464125771.461,0.219
norefined,4,-0.902,-5.626,-3.399,-0.696,-0.246,-1.126,-0.932,0.491,-1.256,413539882.538,0.160
norefined,5,-1.194,-5.657,-3.349,-0.783,-0.272,-0.974,-0.679,0.318,-1.066,361051382.488,0.211
norefined,6,-0.729,-5.748,-3.366,-0.805,-0.309,-0.945,-0.617,0.279,-0.932,336651348.753,0.127
norefined,7,-1.194,-5.744,-3.313,-0.821,-0.267,-0.836,-0.529,0.223,-0.850,324103829.456,0.208
norefined,8,-0.719,-5.826,-3.342,-0.815,-0.293,-0.823,-0.490,0.200,-0.732,313016069.748,0.123
norefined,9,-1.206,-5.805,-3.285,-0.809,-0.234,-0.751,-0.469,0.189,-0.719,309841117.119,0.208
norefined,10,-0.727,-5.881,-3.321,-0.792,-0.254,-0.743,-0.441,0.174,-0.609,297495878.431,0.124
refined,11,-0.727,-5.881,-3.321,-0.792,-0.254,-0.743,-0.441,0.174,-0.609,297495878.431,0.124
refined,12,-0.777,-4.558,-1.807,0.727,0.756,0.087,0.004,-0.754,0.546,229293142.337,0.170
refined,13,-0.652,-3.961,-1.946,0.138,0.493,-0.198,-0.083,-0.245,0.201,125321274.702,0.165
refined,14,-0.792,-4.845,-2.353,0.117,0.554,-0.232,-0.144,-0.322,0.255,121860780.240,0.164
refined,15,-0.948,-5.861,-2.796,0.156,0.555,-0.244,-0.231,-0.435,0.270,119652789.950,0.162
refined,16,-1.092,-6.782,-3.198,0.234,0.522,-0.253,-0.317,-0.549,0.283,118575738.506,0.161
refined,17,-1.188,-7.379,-3.466,0.313,0.479,-0.258,-0.372,-0.621,0.291,118199439.560,0.161
refined,18,-1.241,-7.717,-3.620,0.364,0.449,-0.258,-0.398,-0.657,0.293,118087865.594,0.161
refined,19,-1.270,-7.897,-3.703,0.391,0.432,-0.258,-0.410,-0.675,0.293,118058199.586,0.161
refined,20,-1.284,-7.989,-3.745,0.405,0.424,-0.258,-0.416,-0.684,0.293,118050751.184,0.161
