stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,11.050,2.023,0.000,0,9,2299382556.930,925545887.429,76
refined,17.888,2.023,0.000,0,9,2299382556.930,675724020.217,76
