stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,59.916,2.023,0.000,0,9,2214366529.729,244723976.210,76
refined,73.017,2.023,0.000,0,9,2214366529.729,204876373.718,76
