attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.090,"[-1.442, -0.738]",0.352,-5.162,0.000,4.150,ngd,97,225537578.965,0.152,-1.000,-0.090,0,0,fn
c,-5.939,"[-7.804, -4.074]",1.865,-5.305,0.000,4.150,ngd,97,225537578.965,0.152,-6.000,0.061,0,0,fn
s,-2.660,"[-3.526, -1.795]",0.865,-5.124,0.000,4.150,ngd,97,225537578.965,0.152,-3.000,0.340,0,0,fn
vot,0.184,,,,,4.150,ngd,97,225537578.965,0.152,0.167,0.017,0,0,fn
tt,-0.485,"[-1.035, 0.066]",0.551,-1.467,0.147,4.488,lm,97,1687404218.120,0.417,-1.000,0.515,1,0,fn
c,-1.635,"[-3.56, 0.289]",1.925,-1.415,0.161,4.488,lm,97,1687404218.120,0.417,-6.000,4.365,1,0,fn
s,-15.470,"[-23363.346, 23332.407]",23347.876,-0.001,0.999,4.488,lm,97,1687404218.120,0.417,-3.000,-12.470,1,0,fn
vot,0.296,,,,,4.488,lm,97,1687404218.120,0.417,0.167,0.130,0,0,fn
tt,-1.017,"[-1.3, -0.735]",0.282,-6.001,0.000,8.630,ngd+lm,97,162986479.748,0.130,-1.000,-0.017,0,0,fn
c,-6.026,"[-7.69, -4.361]",1.665,-6.030,0.000,8.630,ngd+lm,97,162986479.748,0.130,-6.000,-0.026,0,0,fn
s,-3.161,"[-3.997, -2.325]",0.836,-6.298,0.000,8.630,ngd+lm,97,162986479.748,0.130,-3.000,-0.161,0,0,fn
vot,0.169,,,,,8.630,ngd+lm,97,162986479.748,0.130,0.167,0.002,0,0,fn
