stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.797,"[-1.44, -0.155]",0.642,-2.479,0.016
norefined,c,-5.409,"[-9.655, -1.162]",4.246,-2.542,0.013
norefined,s,-3.553,"[-6.706, -0.4]",3.153,-2.249,0.028
norefined,k0,-0.913,"[-2.603, 0.776]",1.690,-1.079,0.284
norefined,k1,1.079,"[-0.286, 2.444]",1.365,1.578,0.119
norefined,k2,1.430,"[-0.463, 3.323]",1.893,1.508,0.136
norefined,k3,-0.869,"[-2.477, 0.738]",1.607,-1.079,0.284
norefined,k4,-2.330,"[-4.435, -0.225]",2.105,-2.210,0.031
norefined,k5,1.502,"[-0.348, 3.352]",1.850,1.621,0.110
refined,tt,-1.382,"[-2.164, -0.599]",0.783,-3.524,0.001
refined,c,-7.696,"[-12.237, -3.156]",4.540,-3.384,0.001
refined,s,-5.004,"[-8.244, -1.765]",3.240,-3.083,0.003
refined,k0,-0.600,"[-1.632, 0.433]",1.032,-1.159,0.250
refined,k1,-0.283,"[-1.583, 1.016]",1.299,-0.435,0.665
refined,k2,-0.511,"[-1.632, 0.609]",1.120,-0.911,0.366
refined,k3,-0.659,"[-2.014, 0.696]",1.355,-0.971,0.335
refined,k4,-0.202,"[-1.524, 1.121]",1.322,-0.305,0.762
refined,k5,0.033,"[-1.288, 1.353]",1.320,0.050,0.961
