stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.205,"[-2.307, -0.103]",1.102,-1.859,0.073
norefined,c,-6.693,"[-12.985, -0.4]",6.293,-1.807,0.081
norefined,s,-3.327,"[-6.516, -0.138]",3.189,-1.773,0.087
norefined,k0,0.113,"[-0.652, 0.878]",0.765,0.252,0.803
norefined,k1,-0.772,"[-1.838, 0.294]",1.066,-1.231,0.228
norefined,k2,-0.569,"[-2.13, 0.992]",1.561,-0.619,0.541
norefined,k3,1.071,"[-0.806, 2.948]",1.877,0.970,0.340
norefined,k4,0.662,"[-0.664, 1.988]",1.326,0.848,0.403
norefined,k5,0.352,"[-0.839, 1.542]",1.190,0.502,0.619
refined,tt,-1.254,"[-2.128, -0.381]",0.874,-2.440,0.021
refined,c,-7.393,"[-12.283, -2.503]",4.890,-2.569,0.016
refined,s,-3.429,"[-5.806, -1.051]",2.378,-2.450,0.021
refined,k0,0.171,"[-0.543, 0.884]",0.714,0.406,0.688
refined,k1,-0.545,"[-1.392, 0.302]",0.847,-1.094,0.283
refined,k2,0.783,"[-0.382, 1.948]",1.165,1.142,0.263
refined,k3,-0.288,"[-1.239, 0.663]",0.951,-0.514,0.611
refined,k4,-0.024,"[-0.901, 0.853]",0.877,-0.046,0.963
refined,k5,0.321,"[-0.685, 1.327]",1.006,0.542,0.592
