stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,60.997,2.023,0.000,76,0,9,2751241695.323,299257392.321
refined,248.810,2.023,0.000,76,0,9,2751241695.323,79926242.312
