stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.160,"[-1.81, -0.509]",0.651,-2.972,0.004
norefined,c,-5.654,"[-8.816, -2.491]",3.163,-2.982,0.004
norefined,s,-2.458,"[-3.802, -1.114]",1.344,-3.050,0.003
norefined,k0,0.039,"[-1.018, 1.095]",1.057,0.061,0.951
norefined,k1,0.950,"[0.189, 1.71]",0.760,2.083,0.041
norefined,k2,0.621,"[-0.233, 1.475]",0.854,1.213,0.229
norefined,k3,-1.956,"[-3.491, -0.421]",1.535,-2.126,0.037
norefined,k4,0.733,"[-0.311, 1.777]",1.044,1.171,0.246
norefined,k5,-0.146,"[-1.064, 0.771]",0.917,-0.266,0.791
refined,tt,-4.875,"[-22.765, 13.015]",17.890,-0.455,0.651
refined,c,-33.328,"[-148.848, 82.191]",115.519,-0.481,0.632
refined,s,-13.500,"[-57.166, 30.166]",43.666,-0.516,0.608
refined,k0,0.029,"[-9.885, 9.944]",9.915,0.005,0.996
refined,k1,6.346,"[-10.987, 23.679]",17.333,0.611,0.543
refined,k2,0.258,"[-4.669, 5.184]",4.926,0.087,0.931
refined,k3,3.719,"[-3.511, 10.948]",7.230,0.858,0.394
refined,k4,-3.785,"[-15.93, 8.361]",12.146,-0.520,0.605
refined,k5,-1.608,"[-6.252, 3.037]",4.645,-0.577,0.566
