stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,77.673,2.023,0.000,76,0,9,2601201127.730,227503616.032
refined,160.028,2.023,0.000,76,0,9,2601201127.730,115627963.791
