stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,112.494,2.023,0.000,76,0,9,2876681917.549,178552906.789
refined,285.611,2.023,0.000,76,0,9,2876681917.549,73075825.786
