stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.226,"[-2.119, -0.333]",0.893,-2.333,0.027
norefined,c,-6.031,"[-10.547, -1.515]",4.516,-2.269,0.031
norefined,s,-2.621,"[-4.775, -0.467]",2.154,-2.068,0.048
norefined,k0,0.417,"[-0.999, 1.833]",1.416,0.500,0.621
norefined,k1,-0.530,"[-1.964, 0.903]",1.434,-0.629,0.535
norefined,k2,-1.238,"[-3.006, 0.53]",1.768,-1.190,0.244
norefined,k3,-1.263,"[-2.826, 0.299]",1.562,-1.374,0.180
norefined,k4,0.598,"[-0.712, 1.907]",1.309,0.775,0.444
norefined,k5,-0.988,"[-2.563, 0.587]",1.575,-1.066,0.295
refined,tt,-1.243,"[-2.001, -0.485]",0.758,-2.785,0.009
refined,c,-7.412,"[-11.968, -2.856]",4.556,-2.764,0.010
refined,s,-3.387,"[-5.299, -1.475]",1.912,-3.010,0.005
refined,k0,0.124,"[-0.626, 0.875]",0.750,0.282,0.780
refined,k1,0.008,"[-0.637, 0.653]",0.645,0.021,0.983
refined,k2,-0.648,"[-1.541, 0.245]",0.893,-1.233,0.227
refined,k3,-0.424,"[-1.221, 0.374]",0.798,-0.902,0.374
refined,k4,0.701,"[-0.114, 1.516]",0.815,1.462,0.155
refined,k5,0.264,"[-0.706, 1.233]",0.969,0.462,0.647
