stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,53.233,1.765,0.000,57,0,9,1524865753.020,138861160.682
refined,140.165,1.765,0.000,57,0,9,1524865753.020,55894841.289
