attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.124,"[-1.421, -0.826]",0.297,-6.293,0.000,52.039,ngd,79,140619516.209,0.120,-1.000,-0.124,0,0,fn
c,-5.011,"[-6.253, -3.768]",1.243,-6.717,0.000,52.039,ngd,79,140619516.209,0.120,-6.000,0.989,0,0,fn
s,-2.618,"[-3.285, -1.95]",0.668,-6.533,0.000,52.039,ngd,79,140619516.209,0.120,-3.000,0.382,0,0,fn
vot,0.224,,,,,52.039,ngd,79,140619516.209,0.120,0.167,0.058,0,0,fn
tt,-1.644,"[-2.152, -1.135]",0.509,-5.385,0.000,57.413,lm,79,123906732.056,0.112,-1.000,-0.644,0,0,fn
c,-9.276,"[-12.008, -6.544]",2.732,-5.657,0.000,57.413,lm,79,123906732.056,0.112,-6.000,-3.276,0,0,fn
s,-4.696,"[-6.135, -3.256]",1.439,-5.435,0.000,57.413,lm,79,123906732.056,0.112,-3.000,-1.696,0,0,fn
vot,0.177,,,,,57.413,lm,79,123906732.056,0.112,0.167,0.011,0,0,fn
tt,-1.561,"[-2.04, -1.081]",0.479,-5.423,0.000,106.729,ngd+lm,79,124287635.608,0.112,-1.000,-0.561,0,0,fn
c,-8.385,"[-10.818, -5.952]",2.433,-5.741,0.000,106.729,ngd+lm,79,124287635.608,0.112,-6.000,-2.385,0,0,fn
s,-4.300,"[-5.593, -3.007]",1.293,-5.541,0.000,106.729,ngd+lm,79,124287635.608,0.112,-3.000,-1.300,0,0,fn
vot,0.186,,,,,106.729,ngd+lm,79,124287635.608,0.112,0.167,0.019,0,0,fn
