stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.500,"[-2.746, -0.254]",1.246,-2.403,0.019
norefined,c,-7.816,"[-14.2, -1.431]",6.384,-2.443,0.017
norefined,s,-4.001,"[-7.454, -0.548]",3.453,-2.313,0.024
norefined,k0,-1.966,"[-4.233, 0.301]",2.267,-1.731,0.088
norefined,k1,1.082,"[-0.31, 2.475]",1.393,1.551,0.126
norefined,k2,0.794,"[0.003, 1.585]",0.791,2.003,0.049
norefined,k3,-1.338,"[-2.676, -0.001]",1.337,-1.997,0.050
norefined,k4,-0.813,"[-2.034, 0.409]",1.221,-1.328,0.189
norefined,k5,0.090,"[-1.01, 1.189]",1.100,0.163,0.871
refined,tt,-1.140,"[-1.592, -0.687]",0.453,-5.025,0.000
refined,c,-7.159,"[-9.726, -4.592]",2.567,-5.566,0.000
refined,s,-3.361,"[-4.701, -2.022]",1.339,-5.009,0.000
refined,k0,0.484,"[-0.143, 1.11]",0.627,1.541,0.128
refined,k1,0.213,"[-0.461, 0.887]",0.674,0.630,0.531
refined,k2,-0.228,"[-0.607, 0.151]",0.379,-1.199,0.235
refined,k3,0.075,"[-0.44, 0.589]",0.515,0.289,0.773
refined,k4,0.249,"[-0.24, 0.738]",0.489,1.018,0.312
refined,k5,-0.244,"[-0.739, 0.251]",0.495,-0.984,0.329
