stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.012,"[-1.769, -0.255]",0.757,-2.229,0.029
norefined,c,-4.540,"[-8.087, -0.994]",3.546,-2.135,0.036
norefined,s,-2.313,"[-4.213, -0.413]",1.900,-2.030,0.046
norefined,k0,-0.649,"[-2.006, 0.709]",1.358,-0.797,0.428
norefined,k1,0.360,"[-0.78, 1.501]",1.141,0.527,0.600
norefined,k2,0.207,"[-0.637, 1.05]",0.844,0.409,0.684
norefined,k3,-1.520,"[-3.004, -0.036]",1.484,-1.709,0.092
norefined,k4,0.785,"[-0.428, 1.997]",1.213,1.079,0.284
norefined,k5,-0.681,"[-1.971, 0.609]",1.290,-0.880,0.382
refined,tt,-0.964,"[-1.387, -0.541]",0.423,-3.799,0.000
refined,c,-5.384,"[-8.047, -2.721]",2.663,-3.372,0.001
refined,s,-2.804,"[-4.042, -1.565]",1.239,-3.775,0.000
refined,k0,-0.177,"[-1.015, 0.66]",0.838,-0.353,0.725
refined,k1,-0.580,"[-1.309, 0.15]",0.730,-1.325,0.190
refined,k2,0.428,"[-0.307, 1.162]",0.734,0.971,0.335
refined,k3,0.113,"[-0.946, 1.173]",1.060,0.178,0.859
refined,k4,-0.239,"[-0.986, 0.509]",0.747,-0.533,0.596
refined,k5,-0.083,"[-1.38, 1.214]",1.297,-0.107,0.915
