stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.650,-4.029,-2.291,-0.136,1.944,0.175,-1.419,-1.794,-0.256,2959358912.429,0.658
norefined,2,-2.255,-4.171,-2.487,-0.260,1.885,0.049,-1.408,-1.818,-0.250,2576964234.281,0.541
norefined,3,-1.822,-4.285,-2.648,-0.368,1.837,-0.044,-1.430,-1.832,-0.244,1951933402.171,0.425
norefined,4,-1.371,-4.382,-2.798,-0.455,1.795,-0.113,-1.435,-1.845,-0.258,1436130991.908,0.313
norefined,5,-0.900,-4.439,-2.939,-0.478,1.767,-0.142,-1.454,-1.801,-0.274,831883408.391,0.203
norefined,6,-0.435,-4.514,-3.034,-0.460,1.744,-0.170,-1.489,-1.675,-0.307,962119052.150,0.096
norefined,7,-0.914,-4.534,-2.964,-0.480,1.656,-0.227,-1.511,-1.632,-0.344,790412758.767,0.202
norefined,8,-0.444,-4.603,-3.054,-0.459,1.644,-0.245,-1.530,-1.514,-0.374,915341534.637,0.096
norefined,9,-0.929,-4.616,-2.986,-0.472,1.563,-0.288,-1.542,-1.485,-0.398,761575099.955,0.201
norefined,10,-0.455,-4.680,-3.073,-0.451,1.559,-0.300,-1.551,-1.375,-0.423,883253006.736,0.097
refined,11,-0.929,-4.616,-2.986,-0.472,1.563,-0.288,-1.542,-1.485,-0.398,761575099.955,0.201
refined,12,-0.703,-4.054,-2.428,0.442,0.737,-0.420,-0.529,1.371,0.764,709034919.856,0.173
refined,13,-0.739,-4.388,-2.706,0.163,0.269,0.137,-0.605,0.552,0.418,527400217.547,0.168
refined,14,-0.781,-4.818,-2.845,0.173,0.210,0.377,-0.607,0.438,0.153,520306787.939,0.162
refined,15,-0.815,-5.045,-2.951,0.168,0.202,0.443,-0.622,0.446,0.096,519788302.525,0.162
refined,16,-0.823,-5.097,-2.961,0.172,0.205,0.470,-0.621,0.449,0.067,519735285.791,0.161
refined,17,-0.831,-5.146,-2.991,0.172,0.205,0.478,-0.626,0.458,0.068,519727550.245,0.162
refined,18,-0.831,-5.143,-2.983,0.175,0.208,0.483,-0.625,0.457,0.061,519725812.292,0.162
refined,19,-0.834,-5.161,-2.997,0.174,0.208,0.484,-0.628,0.460,0.064,519725209.846,0.162
refined,20,-0.833,-5.153,-2.989,0.175,0.209,0.485,-0.627,0.459,0.061,519724951.559,0.162
