stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,42.704,1.727,0.000,76,0,9,3268362168.643,485180880.281
refined,110.191,1.727,0.000,76,0,9,3268362168.643,206834511.721
