stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.650,-4.029,-2.291,-0.136,1.944,0.175,-1.419,-1.794,-0.256,2438794981.691,0.658
norefined,2,-2.261,-4.194,-2.457,-0.239,1.886,0.015,-1.370,-1.828,-0.244,2083478964.846,0.539
norefined,3,-1.832,-4.326,-2.602,-0.344,1.831,-0.100,-1.371,-1.847,-0.240,1529775122.043,0.423
norefined,4,-1.387,-4.437,-2.747,-0.434,1.781,-0.187,-1.356,-1.862,-0.257,1113744170.608,0.313
norefined,5,-0.923,-4.522,-2.879,-0.466,1.733,-0.246,-1.341,-1.810,-0.285,719820269.438,0.204
norefined,6,-0.674,-4.726,-2.888,-0.495,1.565,-0.429,-1.338,-1.556,-0.420,747192096.712,0.143
norefined,7,-1.155,-4.736,-2.809,-0.493,1.491,-0.484,-1.324,-1.515,-0.463,751934014.624,0.244
norefined,8,-0.678,-4.816,-2.897,-0.507,1.465,-0.520,-1.318,-1.440,-0.488,704159417.447,0.141
norefined,9,-1.163,-4.818,-2.824,-0.497,1.399,-0.564,-1.296,-1.406,-0.525,715144386.841,0.241
norefined,10,-0.685,-4.897,-2.909,-0.511,1.377,-0.596,-1.288,-1.332,-0.549,670740019.526,0.140
refined,11,-0.685,-4.897,-2.909,-0.511,1.377,-0.596,-1.288,-1.332,-0.549,670740019.526,0.140
refined,12,-1.063,-5.894,-3.183,0.200,0.288,-0.510,0.102,0.184,-0.376,371561051.981,0.180
refined,13,-1.108,-6.361,-3.253,0.429,0.104,-0.354,0.086,0.208,-0.389,366888421.591,0.174
refined,14,-1.094,-6.300,-3.199,0.478,0.034,-0.301,0.087,0.272,-0.351,366277031.643,0.174
refined,15,-1.102,-6.363,-3.226,0.522,-0.006,-0.294,0.088,0.280,-0.346,366166223.955,0.173
refined,16,-1.098,-6.344,-3.214,0.530,-0.023,-0.287,0.090,0.287,-0.338,366143711.118,0.173
refined,17,-1.100,-6.356,-3.220,0.539,-0.032,-0.287,0.090,0.290,-0.335,366139061.109,0.173
refined,18,-1.099,-6.352,-3.217,0.541,-0.035,-0.285,0.091,0.291,-0.334,366138083.577,0.173
refined,19,-1.099,-6.355,-3.218,0.542,-0.037,-0.285,0.091,0.291,-0.333,366137877.747,0.173
refined,20,-1.099,-6.354,-3.218,0.543,-0.038,-0.285,0.091,0.292,-0.333,366137834.260,0.173
