stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,34.175,2.023,0.000,76,0,9,2210369779.359,395366005.392
refined,78.439,2.023,0.000,76,0,9,2210369779.359,191596509.734
