attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.794,"[-1.364, -0.224]",0.570,-2.323,0.023,11.325,ngd,77,365109692.443,0.189,-1.000,0.206,0,0,fn
c,-6.130,"[-10.644, -1.617]",4.514,-2.265,0.027,11.325,ngd,77,365109692.443,0.189,-6.000,-0.130,0,0,fn
s,-3.311,"[-5.595, -1.027]",2.284,-2.418,0.018,11.325,ngd,77,365109692.443,0.189,-3.000,-0.311,0,0,fn
k0,0.082,"[-0.99, 1.154]",1.072,0.128,0.899,11.325,ngd,77,365109692.443,0.189,0.000,0.082,0,0,fp
k1,1.229,"[-0.359, 2.817]",1.588,1.291,0.201,11.325,ngd,77,365109692.443,0.189,0.000,1.229,0,0,fp
k2,-1.026,"[-3.023, 0.971]",1.997,-0.857,0.394,11.325,ngd,77,365109692.443,0.189,0.000,-1.026,0,0,fp
k3,0.446,"[-1.157, 2.05]",1.604,0.464,0.644,11.325,ngd,77,365109692.443,0.189,0.000,0.446,0,0,fp
k4,-1.122,"[-2.429, 0.186]",1.307,-1.431,0.157,11.325,ngd,77,365109692.443,0.189,0.000,-1.122,0,0,fp
k5,-0.999,"[-2.467, 0.469]",1.468,-1.135,0.260,11.325,ngd,77,365109692.443,0.189,0.000,-0.999,0,0,fp
vot,0.130,,,,,11.325,ngd,77,365109692.443,0.189,0.167,-0.037,0,0,fn
tt,-1.298,"[-1.977, -0.618]",0.680,-3.185,0.002,12.114,lm,77,169868538.268,0.129,-1.000,-0.298,0,0,fn
c,-7.332,"[-11.326, -3.339]",3.993,-3.062,0.003,12.114,lm,77,169868538.268,0.129,-6.000,-1.332,0,0,fn
s,-3.836,"[-5.879, -1.793]",2.043,-3.132,0.003,12.114,lm,77,169868538.268,0.129,-3.000,-0.836,0,0,fn
k0,0.905,"[-0.312, 2.123]",1.217,1.240,0.219,12.114,lm,77,169868538.268,0.129,0.000,0.905,0,0,fp
k1,-0.470,"[-1.631, 0.691]",1.161,-0.675,0.502,12.114,lm,77,169868538.268,0.129,0.000,-0.470,0,0,fp
k2,1.474,"[-0.113, 3.06]",1.586,1.549,0.126,12.114,lm,77,169868538.268,0.129,0.000,1.474,0,0,fp
k3,-1.664,"[-3.572, 0.245]",1.908,-1.454,0.151,12.114,lm,77,169868538.268,0.129,0.000,-1.664,0,0,fp
k4,0.866,"[0.3, 1.432]",0.566,2.554,0.013,12.114,lm,77,169868538.268,0.129,0.000,0.866,0,1,fp
k5,-0.460,"[-1.269, 0.348]",0.808,-0.950,0.345,12.114,lm,77,169868538.268,0.129,0.000,-0.460,0,0,fp
vot,0.177,,,,,12.114,lm,77,169868538.268,0.129,0.167,0.010,0,0,fn
tt,-1.301,"[-1.984, -0.618]",0.683,-3.176,0.002,23.111,ngd+lm,77,169868276.017,0.129,-1.000,-0.301,0,0,fn
c,-7.349,"[-11.364, -3.334]",4.015,-3.053,0.003,23.111,ngd+lm,77,169868276.017,0.129,-6.000,-1.349,0,0,fn
s,-3.845,"[-5.898, -1.793]",2.053,-3.125,0.003,23.111,ngd+lm,77,169868276.017,0.129,-3.000,-0.845,0,0,fn
k0,0.907,"[-0.314, 2.128]",1.221,1.239,0.220,23.111,ngd+lm,77,169868276.017,0.129,0.000,0.907,0,0,fp
k1,-0.472,"[-1.637, 0.693]",1.165,-0.676,0.502,23.111,ngd+lm,77,169868276.017,0.129,0.000,-0.472,0,0,fp
k2,1.477,"[-0.116, 3.07]",1.593,1.547,0.127,23.111,ngd+lm,77,169868276.017,0.129,0.000,1.477,0,0,fp
k3,-1.668,"[-3.583, 0.248]",1.915,-1.452,0.151,23.111,ngd+lm,77,169868276.017,0.129,0.000,-1.668,0,0,fp
k4,0.868,"[0.301, 1.435]",0.567,2.554,0.013,23.111,ngd+lm,77,169868276.017,0.129,0.000,0.868,0,1,fp
k5,-0.462,"[-1.273, 0.35]",0.811,-0.949,0.346,23.111,ngd+lm,77,169868276.017,0.129,0.000,-0.462,0,0,fp
vot,0.177,,,,,23.111,ngd+lm,77,169868276.017,0.129,0.167,0.010,0,0,fn
