stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.114,"[-1.872, -0.357]",0.758,-2.936,0.005
norefined,c,-6.534,"[-10.794, -2.275]",4.260,-3.062,0.003
norefined,s,-2.489,"[-3.928, -1.049]",1.439,-3.451,0.001
norefined,k0,-1.353,"[-2.836, 0.129]",1.483,-1.822,0.073
norefined,k1,0.058,"[-1.082, 1.198]",1.140,0.101,0.920
norefined,k2,0.263,"[-0.946, 1.472]",1.209,0.434,0.666
norefined,k3,-0.524,"[-2.023, 0.976]",1.500,-0.697,0.488
norefined,k4,-1.223,"[-2.664, 0.217]",1.440,-1.695,0.095
norefined,k5,-1.085,"[-2.357, 0.187]",1.272,-1.703,0.093
refined,tt,-1.290,"[-2.072, -0.508]",0.782,-3.292,0.002
refined,c,-6.472,"[-10.425, -2.518]",3.954,-3.267,0.002
refined,s,-2.977,"[-4.76, -1.193]",1.783,-3.332,0.001
refined,k0,-0.121,"[-0.979, 0.737]",0.858,-0.281,0.779
refined,k1,-0.159,"[-0.973, 0.655]",0.814,-0.389,0.698
refined,k2,-0.047,"[-0.871, 0.777]",0.824,-0.114,0.910
refined,k3,0.217,"[-0.632, 1.065]",0.848,0.510,0.612
refined,k4,-0.183,"[-1.179, 0.814]",0.997,-0.366,0.715
refined,k5,-0.269,"[-1.193, 0.656]",0.924,-0.580,0.564
