stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,34.534,2.023,0.000,0,9,2176562132.006,385992527.894,76
refined,59.682,2.023,0.000,0,9,2176562132.006,241386167.219,76
