stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.955,"[-1.655, -0.255]",0.700,-2.722,0.008
norefined,c,-6.354,"[-10.992, -1.716]",4.638,-2.734,0.008
norefined,s,-2.756,"[-4.678, -0.833]",1.922,-2.861,0.006
norefined,k0,-1.231,"[-2.442, -0.02]",1.211,-2.030,0.046
norefined,k1,0.383,"[-0.678, 1.445]",1.062,0.721,0.474
norefined,k2,0.008,"[-1.082, 1.097]",1.089,0.014,0.989
norefined,k3,-0.795,"[-2.187, 0.597]",1.392,-1.140,0.258
norefined,k4,-1.289,"[-2.752, 0.174]",1.463,-1.759,0.083
norefined,k5,-1.165,"[-2.659, 0.328]",1.494,-1.557,0.124
refined,tt,-1.261,"[-2.061, -0.461]",0.800,-3.144,0.002
refined,c,-7.819,"[-13.289, -2.35]",5.470,-2.853,0.006
refined,s,-3.946,"[-6.47, -1.422]",2.524,-3.121,0.003
refined,k0,0.490,"[-0.387, 1.368]",0.877,1.115,0.269
refined,k1,0.282,"[-0.606, 1.17]",0.888,0.634,0.528
refined,k2,-0.346,"[-1.176, 0.484]",0.830,-0.832,0.409
refined,k3,-0.046,"[-0.861, 0.769]",0.815,-0.112,0.911
refined,k4,0.233,"[-0.857, 1.324]",1.090,0.427,0.671
refined,k5,0.029,"[-0.961, 1.019]",0.990,0.058,0.954
