attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.171,"[-0.219, -0.124]",0.048,-7.199,0.000,74,0.800,444394863.540,0.176,-1.000,0.829,0,0,fn
c,-1.013,"[-1.408, -0.619]",0.395,-5.123,0.000,74,0.800,444394863.540,0.176,-6.000,4.987,0,0,fn
s,-0.683,"[-0.925, -0.441]",0.242,-5.629,0.000,74,0.800,444394863.540,0.176,-3.000,2.317,0,0,fn
k0,0.125,"[-0.069, 0.32]",0.194,1.288,0.202,74,0.800,444394863.540,0.176,0.000,0.125,0,0,fp
k1,0.116,"[-0.161, 0.392]",0.277,0.835,0.407,74,0.800,444394863.540,0.176,0.000,0.116,0,0,fp
k2,0.090,"[-0.183, 0.364]",0.274,0.660,0.512,74,0.800,444394863.540,0.176,0.000,0.090,0,0,fp
k3,0.082,"[-0.174, 0.338]",0.256,0.638,0.526,74,0.800,444394863.540,0.176,0.000,0.082,0,0,fp
k4,-0.023,"[-0.305, 0.259]",0.282,-0.163,0.871,74,0.800,444394863.540,0.176,0.000,-0.023,0,0,fp
k5,0.343,"[0.087, 0.6]",0.256,2.670,0.009,74,0.800,444394863.540,0.176,0.000,0.343,0,1,fp
vot,0.169,,,,,74,0.800,444394863.540,0.176,0.167,0.002,0,0,fn
tt,-1.261,"[-2.061, -0.461]",0.800,-3.144,0.002,74,0.900,241386167.217,0.143,-1.000,-0.261,0,0,fn
c,-7.819,"[-13.289, -2.35]",5.470,-2.853,0.006,74,0.900,241386167.217,0.143,-6.000,-1.819,0,0,fn
s,-3.946,"[-6.47, -1.422]",2.524,-3.121,0.003,74,0.900,241386167.217,0.143,-3.000,-0.946,0,0,fn
k0,0.490,"[-0.387, 1.368]",0.877,1.115,0.269,74,0.900,241386167.217,0.143,0.000,0.490,0,0,fp
k1,0.282,"[-0.606, 1.17]",0.888,0.634,0.528,74,0.900,241386167.217,0.143,0.000,0.282,0,0,fp
k2,-0.346,"[-1.176, 0.484]",0.830,-0.832,0.409,74,0.900,241386167.217,0.143,0.000,-0.346,0,0,fp
k3,-0.046,"[-0.861, 0.769]",0.815,-0.112,0.911,74,0.900,241386167.217,0.143,0.000,-0.046,0,0,fp
k4,0.233,"[-0.857, 1.324]",1.090,0.427,0.671,74,0.900,241386167.217,0.143,0.000,0.233,0,0,fp
k5,0.029,"[-0.961, 1.019]",0.990,0.058,0.954,74,0.900,241386167.217,0.143,0.000,0.029,0,0,fp
vot,0.161,,,,,74,0.900,241386167.217,0.143,0.167,-0.005,0,0,fn
tt,-1.165,"[-1.687, -0.643]",0.522,-4.458,0.000,74,1.100,168807827.580,0.149,-1.000,-0.165,0,0,fn
c,-6.450,"[-9.36, -3.54]",2.910,-4.424,0.000,74,1.100,168807827.580,0.149,-6.000,-0.450,0,0,fn
s,-3.205,"[-4.608, -1.802]",1.403,-4.560,0.000,74,1.100,168807827.580,0.149,-3.000,-0.205,0,0,fn
k0,-0.106,"[-0.703, 0.491]",0.597,-0.354,0.725,74,1.100,168807827.580,0.149,0.000,-0.106,0,0,fp
k1,-0.253,"[-0.816, 0.311]",0.563,-0.895,0.374,74,1.100,168807827.580,0.149,0.000,-0.253,0,0,fp
k2,0.194,"[-0.402, 0.79]",0.596,0.650,0.518,74,1.100,168807827.580,0.149,0.000,0.194,0,0,fp
k3,0.186,"[-0.429, 0.801]",0.615,0.603,0.549,74,1.100,168807827.580,0.149,0.000,0.186,0,0,fp
k4,-0.033,"[-0.74, 0.674]",0.707,-0.093,0.926,74,1.100,168807827.580,0.149,0.000,-0.033,0,0,fp
k5,-0.501,"[-1.189, 0.186]",0.687,-1.455,0.150,74,1.100,168807827.580,0.149,0.000,-0.501,0,0,fp
vot,0.181,,,,,74,1.100,168807827.580,0.149,0.167,0.014,0,0,fn
tt,-1.290,"[-2.072, -0.508]",0.782,-3.292,0.002,74,1.200,342336826.926,0.232,-1.000,-0.290,0,0,fn
c,-6.472,"[-10.425, -2.518]",3.954,-3.267,0.002,74,1.200,342336826.926,0.232,-6.000,-0.472,0,0,fn
s,-2.977,"[-4.76, -1.193]",1.783,-3.332,0.001,74,1.200,342336826.926,0.232,-3.000,0.023,0,0,fn
k0,-0.121,"[-0.979, 0.737]",0.858,-0.281,0.779,74,1.200,342336826.926,0.232,0.000,-0.121,0,0,fp
k1,-0.159,"[-0.973, 0.655]",0.814,-0.389,0.698,74,1.200,342336826.926,0.232,0.000,-0.159,0,0,fp
k2,-0.047,"[-0.871, 0.777]",0.824,-0.114,0.910,74,1.200,342336826.926,0.232,0.000,-0.047,0,0,fp
k3,0.217,"[-0.632, 1.065]",0.848,0.510,0.612,74,1.200,342336826.926,0.232,0.000,0.217,0,0,fp
k4,-0.183,"[-1.179, 0.814]",0.997,-0.366,0.715,74,1.200,342336826.926,0.232,0.000,-0.183,0,0,fp
k5,-0.269,"[-1.193, 0.656]",0.924,-0.580,0.564,74,1.200,342336826.926,0.232,0.000,-0.269,0,0,fp
vot,0.199,,,,,74,1.200,342336826.926,0.232,0.167,0.033,0,0,fn
