attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.608,"[-0.816, -0.401]",0.207,-4.895,0.000,5.713,ngd,79,206745567.569,0.145,-1.000,0.392,0,0,fn
c,-4.997,"[-6.5, -3.493]",1.504,-5.536,0.000,5.713,ngd,79,206745567.569,0.145,-6.000,1.003,0,0,fn
s,-2.584,"[-3.406, -1.762]",0.822,-5.238,0.000,5.713,ngd,79,206745567.569,0.145,-3.000,0.416,0,0,fn
vot,0.122,,,,,5.713,ngd,79,206745567.569,0.145,0.167,-0.045,0,0,fn
tt,-1.204,"[-1.549, -0.858]",0.345,-5.806,0.000,6.114,lm,79,126238225.154,0.113,-1.000,-0.204,0,0,fn
c,-7.126,"[-9.048, -5.203]",1.922,-6.175,0.000,6.114,lm,79,126238225.154,0.113,-6.000,-1.126,0,0,fn
s,-3.608,"[-4.622, -2.594]",1.014,-5.927,0.000,6.114,lm,79,126238225.154,0.113,-3.000,-0.608,0,0,fn
vot,0.169,,,,,6.114,lm,79,126238225.154,0.113,0.167,0.002,0,0,fn
tt,-1.204,"[-1.549, -0.858]",0.345,-5.806,0.000,11.789,ngd+lm,79,126238225.154,0.113,-1.000,-0.204,0,0,fn
c,-7.126,"[-9.048, -5.203]",1.922,-6.175,0.000,11.789,ngd+lm,79,126238225.154,0.113,-6.000,-1.126,0,0,fn
s,-3.608,"[-4.622, -2.594]",1.014,-5.927,0.000,11.789,ngd+lm,79,126238225.154,0.113,-3.000,-0.608,0,0,fn
vot,0.169,,,,,11.789,ngd+lm,79,126238225.154,0.113,0.167,0.002,0,0,fn
