stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.639,"[-1.129, -0.149]",0.490,-2.605,0.011
norefined,c,-4.997,"[-9.091, -0.903]",4.094,-2.436,0.018
norefined,s,-3.129,"[-5.664, -0.593]",2.535,-2.463,0.016
norefined,k0,0.457,"[-0.541, 1.455]",0.998,0.915,0.364
norefined,k1,-1.837,"[-3.245, -0.428]",1.409,-2.603,0.011
norefined,k2,0.186,"[-0.831, 1.203]",1.017,0.365,0.716
norefined,k3,0.399,"[-1.006, 1.805]",1.406,0.567,0.573
norefined,k4,0.113,"[-0.649, 0.875]",0.762,0.296,0.768
norefined,k5,0.781,"[-0.252, 1.814]",1.033,1.509,0.136
refined,tt,-1.246,"[-1.857, -0.636]",0.611,-4.073,0.000
refined,c,-8.467,"[-12.848, -4.087]",4.380,-3.858,0.000
refined,s,-3.972,"[-6.145, -1.799]",2.173,-3.648,0.001
refined,k0,-0.151,"[-0.969, 0.667]",0.818,-0.369,0.713
refined,k1,-0.422,"[-1.101, 0.256]",0.679,-1.243,0.218
refined,k2,0.036,"[-1.056, 1.127]",1.091,0.065,0.948
refined,k3,-0.171,"[-1.287, 0.945]",1.116,-0.306,0.761
refined,k4,0.193,"[-0.374, 0.761]",0.568,0.680,0.499
refined,k5,0.353,"[-0.878, 1.584]",1.231,0.572,0.569
