stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.803,-4.554,-2.873,1.032,-1.813,1.041,0.783,0.405,1.433,6457897974.967,1584,0,0,-0.176
norefined,2,0.355,-4.623,-2.937,0.946,-1.893,0.932,0.699,0.366,1.356,4360872500.919,1584,0,0,-0.077
norefined,3,-0.119,-4.652,-2.984,0.885,-1.946,0.845,0.633,0.341,1.294,1734042284.450,1584,0,0,0.026
norefined,4,-0.594,-4.668,-2.992,0.816,-1.986,0.744,0.579,0.331,1.234,547322091.591,1584,0,0,0.127
norefined,5,-1.058,-4.665,-2.997,0.705,-1.976,0.620,0.534,0.359,1.164,456420774.506,1584,0,0,0.227
norefined,6,-0.611,-4.782,-3.061,0.650,-1.968,0.520,0.497,0.255,1.078,408960499.973,1584,0,0,0.128
norefined,7,-1.083,-4.775,-3.057,0.562,-1.939,0.412,0.464,0.284,1.008,373309004.573,1584,0,0,0.227
norefined,8,-0.625,-4.888,-3.109,0.533,-1.915,0.336,0.441,0.182,0.928,329048444.109,1584,0,0,0.128
norefined,9,-1.103,-4.884,-3.091,0.467,-1.872,0.246,0.414,0.210,0.858,318837898.565,1584,0,0,0.226
norefined,10,-0.639,-4.997,-3.129,0.457,-1.837,0.186,0.399,0.113,0.781,276916431.774,1584,0,0,0.128
refined,11,-0.639,-4.997,-3.129,0.457,-1.837,0.186,0.399,0.113,0.781,276916431.774,1584,0,0,0.128
refined,12,-1.022,-6.963,-3.370,0.397,-0.461,-0.142,0.071,0.191,0.545,90510491.462,1584,0,0,0.147
refined,13,-1.237,-8.282,-3.964,-0.066,-0.446,0.110,-0.092,0.214,0.245,82254139.593,1584,0,0,0.149
refined,14,-1.243,-8.453,-3.969,-0.110,-0.445,0.009,-0.118,0.208,0.364,81894600.251,1584,0,0,0.147
refined,15,-1.257,-8.528,-4.012,-0.151,-0.432,0.048,-0.156,0.203,0.332,81881658.496,1584,0,0,0.147
refined,16,-1.245,-8.464,-3.970,-0.143,-0.428,0.029,-0.160,0.196,0.358,81879004.451,1584,0,0,0.147
refined,17,-1.251,-8.492,-3.987,-0.154,-0.424,0.042,-0.169,0.196,0.344,81878040.181,1584,0,0,0.147
refined,18,-1.246,-8.465,-3.970,-0.149,-0.424,0.034,-0.169,0.194,0.355,81877707.350,1584,0,0,0.147
refined,19,-1.248,-8.478,-3.978,-0.154,-0.423,0.039,-0.172,0.194,0.349,81877571.250,1584,0,0,0.147
refined,20,-1.246,-8.467,-3.972,-0.151,-0.422,0.036,-0.171,0.193,0.353,81877518.573,1584,0,0,0.147
