attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.002,"[-1.302, -0.701]",0.301,-5.548,0.000,65.525,ngd,16,177735490.266,0.134,-1.000,-0.002,0,0,fn
c,-7.018,"[-9.194, -4.842]",2.176,-5.373,0.000,65.525,ngd,16,177735490.266,0.134,-6.000,-1.018,0,0,fn
s,-2.994,"[-3.832, -2.155]",0.839,-5.947,0.000,65.525,ngd,16,177735490.266,0.134,-3.000,0.006,0,0,fn
vot,0.143,,,,,65.525,ngd,16,177735490.266,0.134,0.167,-0.024,0,0,fn
tt,-1.109,"[-1.437, -0.78]",0.328,-5.622,0.000,58.579,lm,16,174786394.020,0.133,-1.000,-0.109,0,0,fn
c,-7.170,"[-9.356, -4.983]",2.187,-5.463,0.000,58.579,lm,16,174786394.020,0.133,-6.000,-1.170,0,0,fn
s,-2.733,"[-3.486, -1.979]",0.753,-6.043,0.000,58.579,lm,16,174786394.020,0.133,-3.000,0.267,0,0,fn
vot,0.155,,,,,58.579,lm,16,174786394.020,0.133,0.167,-0.012,0,0,fn
tt,-1.070,"[-1.383, -0.757]",0.313,-5.692,0.000,126.053,ngd+lm,16,175697895.282,0.133,-1.000,-0.070,0,0,fn
c,-7.138,"[-9.303, -4.973]",2.165,-5.493,0.000,126.053,ngd+lm,16,175697895.282,0.133,-6.000,-1.138,0,0,fn
s,-2.771,"[-3.535, -2.006]",0.765,-6.037,0.000,126.053,ngd+lm,16,175697895.282,0.133,-3.000,0.229,0,0,fn
vot,0.150,,,,,126.053,ngd+lm,16,175697895.282,0.133,0.167,-0.017,0,0,fn
