stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,65.843,1.727,0.000,0,9,3065365242.475,311377327.509,76
refined,151.819,1.727,0.000,0,9,3065365242.475,143283798.815,76
