stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,44.754,1.727,0.000,0,9,3142407638.880,448168555.427,76
refined,76.733,1.727,0.000,0,9,3142407638.880,277905712.646,76
