stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,169.224,2.023,0.000,0,9,3151517516.597,132798723.642,76
refined,254.013,2.023,0.000,0,9,3151517516.597,89732804.094,76
