stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,161.649,2.023,0.000,0,9,3079949373.675,135596639.471,76
refined,212.295,2.023,0.000,0,9,3079949373.675,104344134.226,76
