stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.228,"[-1.704, -0.752]",0.476,-5.148,0.000
norefined,c,-7.839,"[-10.765, -4.913]",2.926,-5.347,0.000
norefined,s,-4.074,"[-5.812, -2.336]",1.738,-4.679,0.000
norefined,k0,0.463,"[-1.449, 2.374]",1.912,0.483,0.631
norefined,k1,0.591,"[-1.469, 2.651]",2.060,0.573,0.569
norefined,k2,0.053,"[-0.934, 1.039]",0.987,0.106,0.916
norefined,k3,-1.408,"[-2.76, -0.056]",1.352,-2.078,0.042
norefined,k4,0.219,"[-0.882, 1.32]",1.101,0.397,0.693
norefined,k5,-0.005,"[-0.861, 0.852]",0.857,-0.011,0.991
refined,tt,-1.032,"[-1.321, -0.742]",0.289,-7.115,0.000
refined,c,-5.685,"[-7.207, -4.163]",1.522,-7.457,0.000
refined,s,-2.788,"[-3.5, -2.075]",0.712,-7.812,0.000
refined,k0,-0.444,"[-1.299, 0.411]",0.855,-1.037,0.303
refined,k1,0.040,"[-0.776, 0.856]",0.816,0.099,0.922
refined,k2,0.427,"[-0.06, 0.914]",0.487,1.750,0.085
refined,k3,-0.226,"[-0.934, 0.482]",0.708,-0.636,0.527
refined,k4,0.562,"[-0.052, 1.177]",0.614,1.827,0.072
refined,k5,-0.025,"[-0.416, 0.367]",0.391,-0.125,0.901
