stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.803,-7.917,-2.740,1.168,1.493,-0.370,-1.982,0.936,0.695,738434573.524,1584,0,0,0.228
norefined,2,-1.517,-7.948,-3.016,1.062,1.361,-0.416,-1.972,0.775,0.511,403880052.539,1584,0,0,0.191
norefined,3,-1.234,-7.962,-3.303,0.946,1.227,-0.366,-1.917,0.608,0.360,249755366.206,1584,0,0,0.155
norefined,4,-1.337,-7.895,-3.632,0.793,1.035,-0.314,-1.818,0.419,0.225,172689513.668,1584,0,0,0.169
norefined,5,-1.242,-7.844,-3.941,0.645,0.834,-0.171,-1.654,0.277,0.110,142795146.091,1584,0,0,0.158
norefined,6,-1.691,-7.743,-4.015,0.564,0.709,-0.148,-1.573,0.260,0.047,170445537.280,1584,0,0,0.218
norefined,7,-1.220,-7.833,-4.048,0.535,0.684,-0.036,-1.509,0.227,0.029,136682623.772,1584,0,0,0.156
norefined,8,-1.702,-7.745,-4.055,0.490,0.610,-0.052,-1.466,0.247,0.001,161747231.725,1584,0,0,0.220
norefined,9,-1.228,-7.839,-4.074,0.463,0.591,0.053,-1.408,0.219,-0.005,132798723.643,1584,0,0,0.157
norefined,10,-1.712,-7.753,-4.067,0.425,0.528,0.028,-1.372,0.246,-0.022,155866994.144,1584,0,0,0.221
refined,11,-1.228,-7.839,-4.074,0.463,0.591,0.053,-1.408,0.219,-0.005,132798723.643,1584,0,0,0.157
refined,12,-0.803,-4.404,-1.830,-0.587,-1.330,0.290,0.386,0.588,0.317,242351048.678,1584,0,0,0.182
refined,13,-0.961,-5.412,-2.567,-0.234,-0.554,0.264,-0.098,0.449,0.072,95653049.737,1584,0,0,0.178
refined,14,-1.041,-5.795,-2.827,-0.249,-0.184,0.341,-0.262,0.487,0.026,90054622.048,1584,0,0,0.180
refined,15,-1.036,-5.751,-2.803,-0.386,-0.055,0.391,-0.234,0.542,-0.007,89787921.299,1584,0,0,0.180
refined,16,-1.034,-5.715,-2.799,-0.413,-0.001,0.409,-0.233,0.554,-0.018,89744332.570,1584,0,0,0.181
refined,17,-1.033,-5.699,-2.792,-0.433,0.022,0.419,-0.227,0.559,-0.022,89735275.705,1584,0,0,0.181
refined,18,-1.032,-5.690,-2.789,-0.439,0.033,0.424,-0.227,0.561,-0.023,89733323.469,1584,0,0,0.181
refined,19,-1.032,-5.687,-2.788,-0.443,0.038,0.426,-0.226,0.562,-0.024,89732897.560,1584,0,0,0.181
refined,20,-1.032,-5.685,-2.788,-0.444,0.040,0.427,-0.226,0.562,-0.025,89732804.094,1584,0,0,0.181
