stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,26.886,2.347,0.000,19,0,9,764948923.809,30358426.313
refined,414.482,2.347,0.000,19,0,9,764948923.809,2045134.043
