stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,14.276,2.023,0.000,0,9,2087262153.096,715392133.166,76
refined,23.969,2.023,0.000,0,9,2087262153.096,494644650.321,76
