stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.997,"[-1.561, -0.432]",0.565,-3.524,0.001
norefined,c,-5.983,"[-9.534, -2.432]",3.551,-3.363,0.001
norefined,s,-3.138,"[-4.918, -1.358]",1.780,-3.519,0.001
norefined,k0,-0.400,"[-1.482, 0.682]",1.082,-0.738,0.463
norefined,k1,0.720,"[-0.137, 1.577]",0.857,1.678,0.098
norefined,k2,-0.805,"[-1.681, 0.071]",0.876,-1.834,0.071
norefined,k3,-0.237,"[-0.829, 0.355]",0.592,-0.798,0.428
norefined,k4,-0.070,"[-0.682, 0.541]",0.611,-0.230,0.819
norefined,k5,-0.077,"[-1.021, 0.867]",0.944,-0.164,0.870
refined,tt,-1.054,"[-1.557, -0.55]",0.504,-4.176,0.000
refined,c,-5.926,"[-8.9, -2.951]",2.975,-3.976,0.000
refined,s,-3.070,"[-4.594, -1.545]",1.524,-4.019,0.000
refined,k0,0.122,"[-0.719, 0.964]",0.842,0.290,0.773
refined,k1,-0.388,"[-1.0, 0.224]",0.612,-1.265,0.210
refined,k2,0.082,"[-0.56, 0.724]",0.642,0.255,0.799
refined,k3,-0.140,"[-0.607, 0.328]",0.468,-0.596,0.553
refined,k4,-0.065,"[-0.577, 0.448]",0.513,-0.252,0.802
refined,k5,-0.380,"[-1.064, 0.304]",0.684,-1.109,0.271
