stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,79.361,2.023,0.000,0,9,3493328386.053,299588593.642,76
refined,137.248,2.023,0.000,0,9,3493328386.053,179732276.514,76
