attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.039,"[-1.604, -0.474]",0.565,-3.068,0.003,10.837,ngd,24,312991538.749,0.182,-1.000,-0.039,0,0,fn
c,-5.941,"[-8.92, -2.962]",2.979,-3.327,0.001,10.837,ngd,24,312991538.749,0.182,-6.000,0.059,0,0,fn
s,-3.553,"[-5.278, -1.828]",1.725,-3.436,0.001,10.837,ngd,24,312991538.749,0.182,-3.000,-0.553,0,0,fn
k0,0.738,"[-0.188, 1.664]",0.926,1.329,0.188,10.837,ngd,24,312991538.749,0.182,0.000,0.738,0,0,fp
k1,-0.549,"[-1.341, 0.244]",0.793,-1.154,0.252,10.837,ngd,24,312991538.749,0.182,0.000,-0.549,0,0,fp
k2,-0.274,"[-1.156, 0.608]",0.882,-0.518,0.606,10.837,ngd,24,312991538.749,0.182,0.000,-0.274,0,0,fp
k3,0.446,"[-0.248, 1.139]",0.694,1.071,0.288,10.837,ngd,24,312991538.749,0.182,0.000,0.446,0,0,fp
k4,0.368,"[-0.395, 1.131]",0.763,0.804,0.424,10.837,ngd,24,312991538.749,0.182,0.000,0.368,0,0,fp
k5,-0.544,"[-1.333, 0.245]",0.789,-1.150,0.254,10.837,ngd,24,312991538.749,0.182,0.000,-0.544,0,0,fp
vot,0.175,,,,,10.837,ngd,24,312991538.749,0.182,0.167,0.008,0,0,fn
tt,-0.500,"[-1.327, 0.326]",0.826,-1.010,0.316,11.923,lm,24,1225443062.446,0.361,-1.000,0.500,1,0,fn
c,-4.202,"[-10.549, 2.145]",6.347,-1.104,0.273,11.923,lm,24,1225443062.446,0.361,-6.000,1.798,1,0,fn
s,-4.890,"[-12.095, 2.315]",7.205,-1.132,0.262,11.923,lm,24,1225443062.446,0.361,-3.000,-1.890,1,0,fn
k0,1.032,"[-2.165, 4.229]",3.197,0.538,0.592,11.923,lm,24,1225443062.446,0.361,0.000,1.032,0,0,fp
k1,-1.914,"[-5.792, 1.964]",3.878,-0.823,0.413,11.923,lm,24,1225443062.446,0.361,0.000,-1.914,0,0,fp
k2,-1.019,"[-3.513, 1.475]",2.494,-0.681,0.498,11.923,lm,24,1225443062.446,0.361,0.000,-1.019,0,0,fp
k3,1.552,"[-1.644, 4.747]",3.196,0.810,0.421,11.923,lm,24,1225443062.446,0.361,0.000,1.552,0,0,fp
k4,0.483,"[-1.886, 2.851]",2.368,0.340,0.735,11.923,lm,24,1225443062.446,0.361,0.000,0.483,0,0,fp
k5,-1.151,"[-3.541, 1.24]",2.391,-0.803,0.425,11.923,lm,24,1225443062.446,0.361,0.000,-1.151,0,0,fp
vot,0.119,,,,,11.923,lm,24,1225443062.446,0.361,0.167,-0.048,0,0,fn
tt,-1.146,"[-1.621, -0.671]",0.475,-4.024,0.000,22.592,ngd+lm,24,157431999.285,0.129,-1.000,-0.146,0,0,fn
c,-6.862,"[-9.573, -4.151]",2.711,-4.222,0.000,22.592,ngd+lm,24,157431999.285,0.129,-6.000,-0.862,0,0,fn
s,-3.681,"[-5.205, -2.157]",1.524,-4.029,0.000,22.592,ngd+lm,24,157431999.285,0.129,-3.000,-0.681,0,0,fn
k0,0.036,"[-0.678, 0.75]",0.714,0.084,0.933,22.592,ngd+lm,24,157431999.285,0.129,0.000,0.036,0,0,fp
k1,-0.072,"[-0.717, 0.572]",0.645,-0.187,0.852,22.592,ngd+lm,24,157431999.285,0.129,0.000,-0.072,0,0,fp
k2,0.042,"[-0.665, 0.75]",0.707,0.100,0.921,22.592,ngd+lm,24,157431999.285,0.129,0.000,0.042,0,0,fp
k3,0.065,"[-0.434, 0.564]",0.499,0.217,0.829,22.592,ngd+lm,24,157431999.285,0.129,0.000,0.065,0,0,fp
k4,-0.066,"[-0.711, 0.578]",0.644,-0.172,0.864,22.592,ngd+lm,24,157431999.285,0.129,0.000,-0.066,0,0,fp
k5,0.141,"[-0.46, 0.742]",0.601,0.390,0.697,22.592,ngd+lm,24,157431999.285,0.129,0.000,0.141,0,0,fp
vot,0.167,,,,,22.592,ngd+lm,24,157431999.285,0.129,0.167,0.000,0,0,fn
