stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,54.030,1.727,0.000,76,0,9,3191842752.944,386526111.697
refined,74.554,1.727,0.000,76,0,9,3191842752.944,289779389.848
