stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,23.731,1.727,0.000,76,0,9,3041367836.043,726257284.822
refined,28.240,1.727,0.000,76,0,9,3041367836.043,634483591.915
