attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.085,"[-1.514, -0.657]",0.429,-4.223,0.000,61,0.150,202836437.562,0.147,-1.000,-0.085,0,0,fn
c,-5.919,"[-8.358, -3.479]",2.439,-4.047,0.000,61,0.150,202836437.562,0.147,-6.000,0.081,0,0,fn
s,-2.721,"[-3.801, -1.641]",1.080,-4.202,0.000,61,0.150,202836437.562,0.147,-3.000,0.279,0,0,fn
k0,-0.329,"[-0.704, 0.047]",0.376,-1.458,0.149,61,0.150,202836437.562,0.147,0.000,-0.329,0,0,fp
k1,-0.877,"[-1.564, -0.189]",0.688,-2.126,0.037,61,0.150,202836437.562,0.147,0.000,-0.877,0,1,fp
k2,0.456,"[-0.004, 0.917]",0.461,1.652,0.103,61,0.150,202836437.562,0.147,0.000,0.456,0,0,fp
k3,0.118,"[-0.543, 0.778]",0.660,0.298,0.767,61,0.150,202836437.562,0.147,0.000,0.118,0,0,fp
k4,0.626,"[0.178, 1.075]",0.449,2.328,0.023,61,0.150,202836437.562,0.147,0.000,0.626,0,1,fp
k5,-0.352,"[-1.269, 0.564]",0.917,-0.641,0.524,61,0.150,202836437.562,0.147,0.000,-0.352,0,0,fp
vot,0.183,,,,,61,0.150,202836437.562,0.147,0.167,0.017,0,0,fn
tt,-0.783,"[-1.167, -0.399]",0.384,-3.402,0.001,61,0.200,289779389.848,0.171,-1.000,0.217,0,0,fn
c,-4.597,"[-6.936, -2.258]",2.339,-3.278,0.002,61,0.200,289779389.848,0.171,-6.000,1.403,0,0,fn
s,-1.982,"[-2.934, -1.031]",0.951,-3.477,0.001,61,0.200,289779389.848,0.171,-3.000,1.018,0,0,fn
k0,0.053,"[-0.331, 0.436]",0.383,0.230,0.819,61,0.200,289779389.848,0.171,0.000,0.053,0,0,fp
k1,-0.215,"[-0.776, 0.345]",0.561,-0.641,0.524,61,0.200,289779389.848,0.171,0.000,-0.215,0,0,fp
k2,0.354,"[-0.128, 0.835]",0.481,1.225,0.225,61,0.200,289779389.848,0.171,0.000,0.354,0,0,fp
k3,-0.334,"[-0.945, 0.277]",0.611,-0.913,0.365,61,0.200,289779389.848,0.171,0.000,-0.334,0,0,fp
k4,0.112,"[-0.286, 0.51]",0.398,0.469,0.641,61,0.200,289779389.848,0.171,0.000,0.112,0,0,fp
k5,0.339,"[-0.369, 1.047]",0.708,0.799,0.427,61,0.200,289779389.848,0.171,0.000,0.339,0,0,fp
vot,0.170,,,,,61,0.200,289779389.848,0.171,0.167,0.004,0,0,fn
tt,-0.685,"[-1.127, -0.243]",0.442,-2.582,0.012,61,0.250,634483591.915,0.243,-1.000,0.315,0,0,fn
c,-3.243,"[-5.573, -0.912]",2.330,-2.321,0.023,61,0.250,634483591.915,0.243,-6.000,2.757,0,0,fn
s,-2.016,"[-3.259, -0.773]",1.243,-2.705,0.009,61,0.250,634483591.915,0.243,-3.000,0.984,0,0,fn
k0,-0.208,"[-0.705, 0.289]",0.497,-0.699,0.487,61,0.250,634483591.915,0.243,0.000,-0.208,0,0,fp
k1,-0.319,"[-1.012, 0.373]",0.693,-0.769,0.445,61,0.250,634483591.915,0.243,0.000,-0.319,0,0,fp
k2,-0.005,"[-0.57, 0.559]",0.564,-0.016,0.987,61,0.250,634483591.915,0.243,0.000,-0.005,0,0,fp
k3,0.244,"[-0.578, 1.066]",0.822,0.495,0.622,61,0.250,634483591.915,0.243,0.000,0.244,0,0,fp
k4,0.368,"[-0.25, 0.986]",0.618,0.994,0.324,61,0.250,634483591.915,0.243,0.000,0.368,0,0,fp
k5,-0.389,"[-1.445, 0.666]",1.055,-0.616,0.540,61,0.250,634483591.915,0.243,0.000,-0.389,0,0,fp
vot,0.211,,,,,61,0.250,634483591.915,0.243,0.167,0.045,0,0,fn
