stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.611,"[-2.522, -0.7]",0.911,-3.529,0.001
norefined,c,-7.467,"[-12.053, -2.881]",4.586,-3.250,0.002
norefined,s,-3.580,"[-5.771, -1.39]",2.191,-3.262,0.002
norefined,k0,-0.302,"[-1.734, 1.131]",1.432,-0.420,0.676
norefined,k1,-0.639,"[-1.94, 0.662]",1.301,-0.980,0.331
norefined,k2,-0.157,"[-1.313, 0.998]",1.156,-0.272,0.787
norefined,k3,-0.615,"[-1.774, 0.545]",1.160,-1.058,0.294
norefined,k4,-0.001,"[-0.809, 0.807]",0.808,-0.003,0.998
norefined,k5,-0.008,"[-0.912, 0.896]",0.904,-0.018,0.986
refined,tt,-1.320,"[-1.985, -0.654]",0.665,-3.959,0.000
refined,c,-6.739,"[-10.268, -3.21]",3.529,-3.812,0.000
refined,s,-3.449,"[-5.174, -1.724]",1.725,-3.991,0.000
refined,k0,-0.344,"[-1.502, 0.814]",1.158,-0.593,0.555
refined,k1,-0.339,"[-1.284, 0.605]",0.944,-0.717,0.476
refined,k2,0.229,"[-0.681, 1.14]",0.910,0.503,0.617
refined,k3,0.262,"[-0.723, 1.248]",0.985,0.532,0.597
refined,k4,0.092,"[-0.565, 0.748]",0.656,0.278,0.782
refined,k5,0.227,"[-0.486, 0.939]",0.713,0.634,0.528
