stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,7.745,2.023,0.000,0,9,1834485899.437,899082585.951,76
refined,9.823,2.023,0.000,0,9,1834485899.437,790897457.535,76
