attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.235,"[-1.475, 1.004]",1.240,-0.344,0.738,53,0.250,74806235.812,0.176,-1.000,0.765,1,0,fn
c,-7.783,"[-29.487, 13.921]",21.704,-0.650,0.530,53,0.250,74806235.812,0.176,-6.000,-1.783,1,0,fn
s,-3.149,"[-10.559, 4.261]",7.410,-0.770,0.459,53,0.250,74806235.812,0.176,-3.000,-0.149,1,0,fn
k0,-1.004,"[-6.44, 4.431]",5.436,-0.335,0.745,53,0.250,74806235.812,0.176,0.000,-1.004,0,0,fp
k1,-1.122,"[-13.158, 10.913]",12.036,-0.169,0.869,53,0.250,74806235.812,0.176,0.000,-1.122,0,0,fp
k2,-0.579,"[-7.35, 6.192]",6.771,-0.155,0.880,53,0.250,74806235.812,0.176,0.000,-0.579,0,0,fp
k3,0.665,"[-5.557, 6.887]",6.222,0.194,0.850,53,0.250,74806235.812,0.176,0.000,0.665,0,0,fp
k4,-1.204,"[-6.657, 4.248]",5.453,-0.400,0.697,53,0.250,74806235.812,0.176,0.000,-1.204,0,0,fp
k5,0.674,"[-3.494, 4.842]",4.168,0.293,0.775,53,0.250,74806235.812,0.176,0.000,0.674,0,0,fp
vot,0.030,,,,,53,0.250,74806235.812,0.176,0.167,-0.136,0,0,fn
tt,-1.066,"[-1.613, -0.519]",0.547,-3.312,0.002,53,0.500,58206033.571,0.104,-1.000,-0.066,0,0,fn
c,-6.617,"[-10.284, -2.95]",3.667,-3.066,0.005,53,0.500,58206033.571,0.104,-6.000,-0.617,0,0,fn
s,-3.313,"[-4.86, -1.765]",1.547,-3.638,0.001,53,0.500,58206033.571,0.104,-3.000,-0.313,0,0,fn
k0,0.220,"[-0.316, 0.757]",0.537,0.698,0.491,53,0.500,58206033.571,0.104,0.000,0.220,0,0,fp
k1,-0.458,"[-1.494, 0.578]",1.036,-0.751,0.458,53,0.500,58206033.571,0.104,0.000,-0.458,0,0,fp
k2,-0.589,"[-1.785, 0.607]",1.196,-0.837,0.410,53,0.500,58206033.571,0.104,0.000,-0.589,0,0,fp
k3,-0.323,"[-0.985, 0.339]",0.662,-0.828,0.414,53,0.500,58206033.571,0.104,0.000,-0.323,0,0,fp
k4,0.272,"[-0.342, 0.885]",0.614,0.752,0.458,53,0.500,58206033.571,0.104,0.000,0.272,0,0,fp
k5,0.394,"[-0.263, 1.052]",0.657,1.019,0.317,53,0.500,58206033.571,0.104,0.000,0.394,0,0,fp
vot,0.161,,,,,53,0.500,58206033.571,0.104,0.167,-0.006,0,0,fn
tt,-1.008,"[-1.375, -0.642]",0.366,-4.619,0.000,53,0.750,86534438.740,0.108,-1.000,-0.008,0,0,fn
c,-6.072,"[-8.334, -3.81]",2.262,-4.503,0.000,53,0.750,86534438.740,0.108,-6.000,-0.072,0,0,fn
s,-3.216,"[-4.27, -2.161]",1.054,-5.115,0.000,53,0.750,86534438.740,0.108,-3.000,-0.216,0,0,fn
k0,0.179,"[-0.235, 0.593]",0.414,0.725,0.472,53,0.750,86534438.740,0.108,0.000,0.179,0,0,fp
k1,-0.771,"[-1.529, -0.012]",0.758,-1.705,0.095,53,0.750,86534438.740,0.108,0.000,-0.771,0,1,fp
k2,-0.304,"[-0.949, 0.34]",0.645,-0.792,0.432,53,0.750,86534438.740,0.108,0.000,-0.304,0,0,fp
k3,-0.305,"[-0.766, 0.156]",0.461,-1.109,0.273,53,0.750,86534438.740,0.108,0.000,-0.305,0,0,fp
k4,0.433,"[-0.019, 0.884]",0.452,1.607,0.115,53,0.750,86534438.740,0.108,0.000,0.433,0,0,fp
k5,0.296,"[-0.148, 0.739]",0.444,1.118,0.269,53,0.750,86534438.740,0.108,0.000,0.296,0,0,fp
vot,0.166,,,,,53,0.750,86534438.740,0.108,0.167,-0.001,0,0,fn
