stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,20.223,1.857,0.000,38,0,9,1640797439.696,225504266.835
refined,87.611,1.857,0.000,38,0,9,1640797439.696,58206033.571
