stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.275,"[-2.85, 0.301]",1.576,-1.375,0.180
norefined,c,-7.567,"[-17.954, 2.819]",10.386,-1.238,0.226
norefined,s,-3.478,"[-7.443, 0.486]",3.965,-1.491,0.147
norefined,k0,-0.727,"[-2.895, 1.44]",2.167,-0.570,0.573
norefined,k1,-0.666,"[-4.11, 2.777]",3.443,-0.329,0.745
norefined,k2,-0.904,"[-3.724, 1.915]",2.819,-0.545,0.590
norefined,k3,0.408,"[-1.985, 2.801]",2.393,0.290,0.774
norefined,k4,-0.991,"[-3.255, 1.273]",2.264,-0.744,0.463
norefined,k5,0.978,"[-1.969, 3.925]",2.947,0.564,0.577
refined,tt,-1.066,"[-1.613, -0.519]",0.547,-3.312,0.002
refined,c,-6.617,"[-10.284, -2.95]",3.667,-3.066,0.005
refined,s,-3.313,"[-4.86, -1.765]",1.547,-3.638,0.001
refined,k0,0.220,"[-0.316, 0.757]",0.537,0.698,0.491
refined,k1,-0.458,"[-1.494, 0.578]",1.036,-0.751,0.458
refined,k2,-0.589,"[-1.785, 0.607]",1.196,-0.837,0.410
refined,k3,-0.323,"[-0.985, 0.339]",0.662,-0.828,0.414
refined,k4,0.272,"[-0.342, 0.885]",0.614,0.752,0.458
refined,k5,0.394,"[-0.263, 1.052]",0.657,1.019,0.317
