stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.852,"[-1.65, -0.055]",0.797,-1.783,0.079
norefined,c,-4.599,"[-9.325, 0.127]",4.726,-1.623,0.109
norefined,s,-4.537,"[-8.112, -0.961]",3.575,-2.116,0.038
norefined,k0,-1.119,"[-2.866, 0.629]",1.748,-1.068,0.289
norefined,k1,-0.170,"[-1.408, 1.068]",1.238,-0.229,0.820
norefined,k2,0.511,"[-0.979, 2.002]",1.490,0.572,0.569
norefined,k3,0.095,"[-1.455, 1.645]",1.550,0.102,0.919
norefined,k4,-0.325,"[-1.732, 1.083]",1.407,-0.385,0.701
norefined,k5,-0.649,"[-2.018, 0.72]",1.369,-0.790,0.432
refined,tt,-1.281,"[-2.359, -0.203]",1.078,-1.982,0.052
refined,c,-7.805,"[-14.105, -1.506]",6.300,-2.067,0.043
refined,s,-4.002,"[-7.137, -0.866]",3.136,-2.128,0.037
refined,k0,-1.258,"[-2.431, -0.086]",1.172,-1.790,0.078
refined,k1,0.169,"[-0.838, 1.176]",1.007,0.280,0.780
refined,k2,-0.598,"[-2.054, 0.859]",1.456,-0.685,0.496
refined,k3,0.378,"[-0.898, 1.653]",1.275,0.494,0.623
refined,k4,0.594,"[-0.482, 1.67]",1.076,0.921,0.360
refined,k5,0.710,"[-0.352, 1.771]",1.061,1.115,0.269
