stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,12.375,1.727,0.000,0,9,4710444540.464,1769310895.424,76
refined,16.404,1.727,0.000,0,9,4710444540.464,1470408171.900,76
