stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.897,"[-2.883, 1.089]",1.986,-0.753,0.454
norefined,c,-4.630,"[-16.099, 6.84]",11.470,-0.673,0.503
norefined,s,-4.482,"[-12.836, 3.873]",8.354,-0.895,0.374
norefined,k0,-1.156,"[-4.463, 2.152]",3.307,-0.583,0.562
norefined,k1,-0.862,"[-3.858, 2.133]",2.996,-0.480,0.633
norefined,k2,1.101,"[-2.005, 4.207]",3.106,0.591,0.556
norefined,k3,-1.316,"[-3.93, 1.298]",2.614,-0.840,0.404
norefined,k4,-0.824,"[-4.194, 2.547]",3.371,-0.408,0.685
norefined,k5,-0.541,"[-3.502, 2.419]",2.960,-0.305,0.761
refined,tt,-23.266,"[-1878.029, 1831.497]",1854.763,-0.021,0.983
refined,c,-129.143,"[-11098.626, 10840.339]",10969.483,-0.020,0.984
refined,s,-124.409,"[-9979.696, 9730.878]",9855.287,-0.021,0.983
refined,k0,-96.773,"[-7553.348, 7359.802]",7456.575,-0.022,0.983
refined,k1,35.199,"[-2683.708, 2754.105]",2718.906,0.022,0.983
refined,k2,-12.015,"[-1117.352, 1093.323]",1105.337,-0.018,0.986
refined,k3,-110.714,"[-8438.921, 8217.493]",8328.207,-0.022,0.982
refined,k4,-13.498,"[-1115.725, 1088.729]",1102.227,-0.020,0.984
refined,k5,110.372,"[-8259.537, 8480.281]",8369.909,0.022,0.983
