stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,38.449,1.727,0.000,0,9,2637841317.199,427888654.817,76
refined,82.620,1.727,0.000,0,9,2637841317.199,218034573.949,76
