stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,106.163,1.765,0.000,0,9,2236488671.508,106980466.563,57
refined,226.403,1.765,0.000,0,9,2236488671.508,51472088.665,57
