stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,34.105,2.023,0.000,0,9,2330236885.431,417513175.166,76
refined,72.550,2.023,0.000,0,9,2330236885.431,216856928.866,76
