stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.514,"[-2.455, -0.573]",0.941,-3.211,0.002
norefined,c,-7.680,"[-12.527, -2.832]",4.847,-3.162,0.002
norefined,s,-3.132,"[-5.198, -1.066]",2.066,-3.026,0.004
norefined,k0,0.550,"[-0.098, 1.198]",0.648,1.693,0.095
norefined,k1,-0.556,"[-1.284, 0.172]",0.728,-1.524,0.132
norefined,k2,0.197,"[-0.888, 1.282]",1.085,0.363,0.718
norefined,k3,0.650,"[-0.248, 1.548]",0.898,1.444,0.153
norefined,k4,-0.643,"[-1.446, 0.16]",0.803,-1.598,0.115
norefined,k5,-0.923,"[-1.984, 0.137]",1.061,-1.737,0.087
refined,tt,-1.302,"[-1.995, -0.609]",0.693,-3.751,0.000
refined,c,-6.740,"[-10.435, -3.044]",3.695,-3.640,0.001
refined,s,-2.912,"[-4.533, -1.29]",1.622,-3.584,0.001
refined,k0,0.270,"[-0.301, 0.841]",0.571,0.943,0.349
refined,k1,-0.429,"[-1.07, 0.213]",0.642,-1.333,0.187
refined,k2,0.172,"[-0.767, 1.112]",0.940,0.366,0.715
refined,k3,0.360,"[-0.384, 1.104]",0.744,0.966,0.337
refined,k4,-0.373,"[-1.008, 0.262]",0.635,-1.173,0.245
refined,k5,-0.304,"[-1.113, 0.504]",0.809,-0.751,0.455
