stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.178,"[-2.403, 0.047]",1.225,-1.919,0.059
norefined,c,-7.573,"[-15.538, 0.392]",7.965,-1.898,0.062
norefined,s,-2.991,"[-6.085, 0.103]",3.094,-1.930,0.058
norefined,k0,1.394,"[-0.106, 2.894]",1.500,1.855,0.068
norefined,k1,-0.018,"[-1.179, 1.144]",1.162,-0.030,0.976
norefined,k2,0.877,"[-1.416, 3.17]",2.293,0.764,0.448
norefined,k3,1.042,"[-0.42, 2.504]",1.462,1.423,0.159
norefined,k4,0.238,"[-0.984, 1.46]",1.222,0.388,0.699
norefined,k5,-1.041,"[-2.711, 0.629]",1.670,-1.244,0.218
refined,tt,-1.178,"[-2.403, 0.047]",1.225,-1.919,0.059
refined,c,-7.573,"[-15.538, 0.392]",7.965,-1.898,0.062
refined,s,-2.991,"[-6.085, 0.103]",3.094,-1.930,0.058
refined,k0,1.394,"[-0.106, 2.894]",1.500,1.855,0.068
refined,k1,-0.018,"[-1.179, 1.144]",1.162,-0.030,0.976
refined,k2,0.877,"[-1.416, 3.17]",2.293,0.764,0.448
refined,k3,1.042,"[-0.42, 2.504]",1.462,1.423,0.159
refined,k4,0.238,"[-0.984, 1.46]",1.222,0.388,0.699
refined,k5,-1.041,"[-2.711, 0.629]",1.670,-1.244,0.218
