attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.178,"[-2.403, 0.047]",1.225,-1.919,0.059,41,0.800,1007310555.811,0.254,-1.000,-0.178,0,0,fn
c,-7.573,"[-15.538, 0.392]",7.965,-1.898,0.062,41,0.800,1007310555.811,0.254,-6.000,-1.573,0,0,fn
s,-2.991,"[-6.085, 0.103]",3.094,-1.930,0.058,41,0.800,1007310555.811,0.254,-3.000,0.009,0,0,fn
k0,1.394,"[-0.106, 2.894]",1.500,1.855,0.068,41,0.800,1007310555.811,0.254,0.000,1.394,0,1,fp
k1,-0.018,"[-1.179, 1.144]",1.162,-0.030,0.976,41,0.800,1007310555.811,0.254,0.000,-0.018,0,0,fp
k2,0.877,"[-1.416, 3.17]",2.293,0.764,0.448,41,0.800,1007310555.811,0.254,0.000,0.877,0,0,fp
k3,1.042,"[-0.42, 2.504]",1.462,1.423,0.159,41,0.800,1007310555.811,0.254,0.000,1.042,0,0,fp
k4,0.238,"[-0.984, 1.46]",1.222,0.388,0.699,41,0.800,1007310555.811,0.254,0.000,0.238,0,0,fp
k5,-1.041,"[-2.711, 0.629]",1.670,-1.244,0.218,41,0.800,1007310555.811,0.254,0.000,-1.041,0,0,fp
vot,0.156,,,,,41,0.800,1007310555.811,0.254,0.167,-0.011,0,0,fn
tt,-0.983,"[-1.411, -0.555]",0.428,-4.580,0.000,41,0.900,216856928.864,0.136,-1.000,0.017,0,0,fn
c,-5.725,"[-8.282, -3.167]",2.557,-4.468,0.000,41,0.900,216856928.864,0.136,-6.000,0.275,0,0,fn
s,-3.396,"[-4.774, -2.017]",1.378,-4.917,0.000,41,0.900,216856928.864,0.136,-3.000,-0.396,0,0,fn
k0,0.484,"[0.016, 0.952]",0.468,2.063,0.043,41,0.900,216856928.864,0.136,0.000,0.484,0,1,fp
k1,0.440,"[-0.085, 0.965]",0.525,1.673,0.099,41,0.900,216856928.864,0.136,0.000,0.440,0,1,fp
k2,-0.543,"[-1.376, 0.291]",0.834,-1.300,0.198,41,0.900,216856928.864,0.136,0.000,-0.543,0,0,fp
k3,0.027,"[-0.568, 0.621]",0.595,0.089,0.929,41,0.900,216856928.864,0.136,0.000,0.027,0,0,fp
k4,0.310,"[-0.168, 0.788]",0.478,1.294,0.200,41,0.900,216856928.864,0.136,0.000,0.310,0,0,fp
k5,-0.067,"[-0.648, 0.514]",0.581,-0.231,0.818,41,0.900,216856928.864,0.136,0.000,-0.067,0,0,fp
vot,0.172,,,,,41,0.900,216856928.864,0.136,0.167,0.005,0,0,fn
tt,-1.030,"[-1.405, -0.655]",0.375,-5.485,0.000,41,1.100,167951557.456,0.145,-1.000,-0.030,0,0,fn
c,-6.048,"[-8.31, -3.787]",2.261,-5.338,0.000,41,1.100,167951557.456,0.145,-6.000,-0.048,0,0,fn
s,-2.879,"[-3.929, -1.828]",1.051,-5.469,0.000,41,1.100,167951557.456,0.145,-3.000,0.121,0,0,fn
k0,0.368,"[-0.013, 0.749]",0.381,1.928,0.058,41,1.100,167951557.456,0.145,0.000,0.368,0,1,fp
k1,-0.149,"[-0.564, 0.266]",0.415,-0.715,0.477,41,1.100,167951557.456,0.145,0.000,-0.149,0,0,fp
k2,-0.441,"[-1.086, 0.203]",0.644,-1.367,0.176,41,1.100,167951557.456,0.145,0.000,-0.441,0,0,fp
k3,0.164,"[-0.323, 0.65]",0.486,0.671,0.504,41,1.100,167951557.456,0.145,0.000,0.164,0,0,fp
k4,0.074,"[-0.314, 0.462]",0.388,0.380,0.705,41,1.100,167951557.456,0.145,0.000,0.074,0,0,fp
k5,-0.223,"[-0.746, 0.299]",0.522,-0.853,0.397,41,1.100,167951557.456,0.145,0.000,-0.223,0,0,fp
vot,0.170,,,,,41,1.100,167951557.456,0.145,0.167,0.004,0,0,fn
tt,-1.302,"[-1.995, -0.609]",0.693,-3.751,0.000,41,1.200,353691527.411,0.231,-1.000,-0.302,0,0,fn
c,-6.740,"[-10.435, -3.044]",3.695,-3.640,0.001,41,1.200,353691527.411,0.231,-6.000,-0.740,0,0,fn
s,-2.912,"[-4.533, -1.29]",1.622,-3.584,0.001,41,1.200,353691527.411,0.231,-3.000,0.088,0,0,fn
k0,0.270,"[-0.301, 0.841]",0.571,0.943,0.349,41,1.200,353691527.411,0.231,0.000,0.270,0,0,fp
k1,-0.429,"[-1.07, 0.213]",0.642,-1.333,0.187,41,1.200,353691527.411,0.231,0.000,-0.429,0,0,fp
k2,0.172,"[-0.767, 1.112]",0.940,0.366,0.715,41,1.200,353691527.411,0.231,0.000,0.172,0,0,fp
k3,0.360,"[-0.384, 1.104]",0.744,0.966,0.337,41,1.200,353691527.411,0.231,0.000,0.360,0,0,fp
k4,-0.373,"[-1.008, 0.262]",0.635,-1.173,0.245,41,1.200,353691527.411,0.231,0.000,-0.373,0,0,fp
k5,-0.304,"[-1.113, 0.504]",0.809,-0.751,0.455,41,1.200,353691527.411,0.231,0.000,-0.304,0,0,fp
vot,0.193,,,,,41,1.200,353691527.411,0.231,0.167,0.027,0,0,fn
