stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.108,"[-1.703, -0.513]",0.595,-3.719,0.000
norefined,c,-7.797,"[-12.047, -3.547]",4.250,-3.662,0.000
norefined,s,-2.991,"[-4.708, -1.275]",1.717,-3.478,0.001
norefined,k0,0.841,"[0.219, 1.463]",0.622,2.700,0.009
norefined,k1,-0.510,"[-1.156, 0.136]",0.646,-1.575,0.120
norefined,k2,0.218,"[-0.713, 1.149]",0.931,0.467,0.642
norefined,k3,0.619,"[-0.115, 1.352]",0.733,1.684,0.097
norefined,k4,-0.157,"[-0.765, 0.451]",0.608,-0.514,0.609
norefined,k5,-1.228,"[-2.114, -0.341]",0.887,-2.763,0.007
refined,tt,-1.030,"[-1.405, -0.655]",0.375,-5.485,0.000
refined,c,-6.048,"[-8.31, -3.787]",2.261,-5.338,0.000
refined,s,-2.879,"[-3.929, -1.828]",1.051,-5.469,0.000
refined,k0,0.368,"[-0.013, 0.749]",0.381,1.928,0.058
refined,k1,-0.149,"[-0.564, 0.266]",0.415,-0.715,0.477
refined,k2,-0.441,"[-1.086, 0.203]",0.644,-1.367,0.176
refined,k3,0.164,"[-0.323, 0.65]",0.486,0.671,0.504
refined,k4,0.074,"[-0.314, 0.462]",0.388,0.380,0.705
refined,k5,-0.223,"[-0.746, 0.299]",0.522,-0.853,0.397
