stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,36.958,1.727,0.000,0,9,3349783838.698,561614731.126,76
refined,62.144,1.727,0.000,0,9,3349783838.698,358355348.836,76
