stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,5.075,1.727,0.000,0,9,4606903768.197,2739358697.226,76
refined,7.405,1.727,0.000,0,9,4606903768.197,2309497027.607,76
