stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.775,"[-1.336, -0.214]",0.561,-2.303,0.024
norefined,c,-4.953,"[-8.377, -1.529]",3.424,-2.413,0.019
norefined,s,-2.996,"[-5.23, -0.761]",2.235,-2.236,0.029
norefined,k0,0.151,"[-0.701, 1.002]",0.851,0.295,0.769
norefined,k1,-1.125,"[-2.541, 0.291]",1.416,-1.325,0.190
norefined,k2,-0.517,"[-1.441, 0.407]",0.924,-0.933,0.354
norefined,k3,-1.059,"[-2.462, 0.344]",1.403,-1.259,0.213
norefined,k4,0.249,"[-0.773, 1.27]",1.021,0.406,0.686
norefined,k5,0.836,"[-0.465, 2.136]",1.301,1.071,0.288
refined,tt,-1.951,"[-3.542, -0.361]",1.590,-2.046,0.045
refined,c,-10.995,"[-19.518, -2.473]",8.523,-2.152,0.035
refined,s,-6.087,"[-10.996, -1.178]",4.909,-2.068,0.042
refined,k0,0.715,"[-0.81, 2.239]",1.525,0.782,0.437
refined,k1,-1.014,"[-2.958, 0.93]",1.944,-0.870,0.387
refined,k2,-0.313,"[-1.609, 0.984]",1.297,-0.402,0.689
refined,k3,0.253,"[-1.215, 1.721]",1.468,0.287,0.775
refined,k4,1.966,"[-0.616, 4.548]",2.582,1.270,0.208
refined,k5,-0.364,"[-2.535, 1.807]",2.171,-0.280,0.781
