stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.773,-4.320,-2.978,-0.621,-1.884,-0.342,-1.123,0.215,1.111,1189212987.582,1584,0,0,0.410
norefined,2,-1.317,-4.415,-3.134,-0.597,-1.837,-0.355,-1.117,0.164,1.053,897735134.740,1584,0,0,0.298
norefined,3,-0.884,-4.554,-3.166,-0.449,-1.705,-0.365,-1.128,0.151,1.005,780863426.312,1584,0,0,0.194
norefined,4,-1.283,-4.613,-3.028,-0.263,-1.552,-0.447,-1.097,0.204,0.993,754654707.183,1584,0,0,0.278
norefined,5,-0.819,-4.728,-3.078,-0.171,-1.459,-0.438,-1.110,0.191,0.944,671847305.106,1584,0,0,0.173
norefined,6,-1.264,-4.754,-2.953,-0.043,-1.349,-0.503,-1.075,0.240,0.937,671238332.654,1584,0,0,0.266
norefined,7,-0.791,-4.853,-3.023,0.016,-1.276,-0.485,-1.086,0.224,0.890,603540709.738,1584,0,0,0.163
norefined,8,-1.252,-4.867,-2.908,0.115,-1.184,-0.540,-1.050,0.270,0.881,618517455.921,1584,0,0,0.257
norefined,9,-0.775,-4.953,-2.996,0.151,-1.125,-0.517,-1.059,0.249,0.836,561614731.126,1584,0,0,0.156
norefined,10,-1.245,-4.959,-2.889,0.227,-1.046,-0.563,-1.022,0.293,0.825,585354693.741,1584,0,0,0.251
refined,11,-0.775,-4.953,-2.996,0.151,-1.125,-0.517,-1.059,0.249,0.836,561614731.126,1584,0,0,0.156
refined,12,-0.710,-3.877,-1.847,0.481,-0.052,0.281,0.807,0.229,-0.610,477608344.892,1584,0,0,0.183
refined,13,-0.977,-5.415,-2.851,0.579,-0.421,0.252,0.362,0.262,0.026,377082502.093,1584,0,0,0.180
refined,14,-1.080,-6.074,-3.270,0.574,-0.480,0.031,0.234,0.437,-0.024,366657222.661,1584,0,0,0.178
refined,15,-1.205,-6.808,-3.692,0.597,-0.563,-0.056,0.235,0.659,-0.136,363454217.273,1584,0,0,0.177
refined,16,-1.334,-7.556,-4.117,0.616,-0.652,-0.120,0.249,0.891,-0.223,361625865.179,1584,0,0,0.177
refined,17,-1.472,-8.351,-4.569,0.637,-0.742,-0.175,0.256,1.140,-0.291,360374753.551,1584,0,0,0.176
refined,18,-1.624,-9.207,-5.058,0.659,-0.830,-0.225,0.254,1.411,-0.341,359458253.462,1584,0,0,0.176
refined,19,-1.787,-10.108,-5.575,0.683,-0.919,-0.271,0.249,1.696,-0.368,358799767.287,1584,0,0,0.177
refined,20,-1.951,-10.995,-6.087,0.715,-1.014,-0.313,0.253,1.966,-0.364,358355348.835,1584,0,0,0.177
