stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,73.910,2.023,0.000,0,9,4014098936.964,367315699.776,76
refined,83.192,2.023,0.000,0,9,4014098936.964,329697525.981,76
