attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.156,"[-0.203, -0.108]",0.048,-6.509,0.000,81,0.800,484393366.680,0.181,-1.000,0.844,0,0,fn
c,-0.996,"[-1.331, -0.661]",0.335,-5.937,0.000,81,0.800,484393366.680,0.181,-6.000,5.004,0,0,fn
s,-0.489,"[-0.681, -0.296]",0.193,-5.068,0.000,81,0.800,484393366.680,0.181,-3.000,2.511,0,0,fn
k0,0.244,"[-0.035, 0.524]",0.280,1.744,0.086,81,0.800,484393366.680,0.181,0.000,0.244,0,1,fp
k1,0.111,"[-0.158, 0.38]",0.269,0.824,0.413,81,0.800,484393366.680,0.181,0.000,0.111,0,0,fp
k2,0.111,"[-0.149, 0.371]",0.260,0.855,0.395,81,0.800,484393366.680,0.181,0.000,0.111,0,0,fp
k3,0.100,"[-0.134, 0.334]",0.234,0.851,0.398,81,0.800,484393366.680,0.181,0.000,0.100,0,0,fp
k4,0.141,"[-0.169, 0.452]",0.311,0.908,0.367,81,0.800,484393366.680,0.181,0.000,0.141,0,0,fp
k5,0.254,"[-0.012, 0.52]",0.266,1.906,0.061,81,0.800,484393366.680,0.181,0.000,0.254,0,1,fp
vot,0.156,,,,,81,0.800,484393366.680,0.181,0.167,-0.010,0,0,fn
tt,-0.732,"[-1.061, -0.403]",0.329,-4.445,0.000,81,0.900,250672159.184,0.145,-1.000,0.268,0,0,fn
c,-4.682,"[-6.652, -2.711]",1.971,-4.742,0.000,81,0.900,250672159.184,0.145,-6.000,1.318,0,0,fn
s,-2.558,"[-3.759, -1.357]",1.201,-4.251,0.000,81,0.900,250672159.184,0.145,-3.000,0.442,0,0,fn
k0,0.522,"[-0.028, 1.073]",0.551,1.894,0.063,81,0.900,250672159.184,0.145,0.000,0.522,0,1,fp
k1,0.067,"[-0.554, 0.688]",0.621,0.216,0.830,81,0.900,250672159.184,0.145,0.000,0.067,0,0,fp
k2,-0.320,"[-0.946, 0.306]",0.626,-1.020,0.311,81,0.900,250672159.184,0.145,0.000,-0.320,0,0,fp
k3,0.320,"[-0.272, 0.913]",0.592,1.079,0.284,81,0.900,250672159.184,0.145,0.000,0.320,0,0,fp
k4,0.461,"[-0.305, 1.227]",0.766,1.201,0.234,81,0.900,250672159.184,0.145,0.000,0.461,0,0,fp
k5,0.334,"[-0.22, 0.888]",0.554,1.204,0.233,81,0.900,250672159.184,0.145,0.000,0.334,0,0,fp
vot,0.156,,,,,81,0.900,250672159.184,0.145,0.167,-0.010,0,0,fn
tt,-1.020,"[-1.424, -0.616]",0.404,-5.036,0.000,81,1.100,154400871.366,0.142,-1.000,-0.020,0,0,fn
c,-6.030,"[-8.278, -3.782]",2.248,-5.353,0.000,81,1.100,154400871.366,0.142,-6.000,-0.030,0,0,fn
s,-2.939,"[-4.152, -1.725]",1.213,-4.835,0.000,81,1.100,154400871.366,0.142,-3.000,0.061,0,0,fn
k0,0.008,"[-0.459, 0.475]",0.467,0.033,0.974,81,1.100,154400871.366,0.142,0.000,0.008,0,0,fp
k1,-0.299,"[-0.885, 0.286]",0.585,-1.021,0.311,81,1.100,154400871.366,0.142,0.000,-0.299,0,0,fp
k2,0.286,"[-0.374, 0.946]",0.660,0.864,0.390,81,1.100,154400871.366,0.142,0.000,0.286,0,0,fp
k3,0.196,"[-0.393, 0.786]",0.590,0.665,0.509,81,1.100,154400871.366,0.142,0.000,0.196,0,0,fp
k4,-0.217,"[-0.918, 0.485]",0.702,-0.616,0.540,81,1.100,154400871.366,0.142,0.000,-0.217,0,0,fp
k5,-0.323,"[-0.82, 0.173]",0.496,-1.301,0.198,81,1.100,154400871.366,0.142,0.000,-0.323,0,0,fp
vot,0.169,,,,,81,1.100,154400871.366,0.142,0.167,0.002,0,0,fn
tt,-1.129,"[-1.76, -0.499]",0.631,-3.574,0.001,81,1.200,329697525.984,0.226,-1.000,-0.129,0,0,fn
c,-6.167,"[-9.37, -2.964]",3.203,-3.843,0.000,81,1.200,329697525.984,0.226,-6.000,-0.167,0,0,fn
s,-2.879,"[-4.578, -1.18]",1.699,-3.382,0.001,81,1.200,329697525.984,0.226,-3.000,0.121,0,0,fn
k0,-0.369,"[-1.082, 0.343]",0.713,-1.035,0.305,81,1.200,329697525.984,0.226,0.000,-0.369,0,0,fp
k1,-0.063,"[-0.894, 0.769]",0.832,-0.150,0.881,81,1.200,329697525.984,0.226,0.000,-0.063,0,0,fp
k2,0.268,"[-0.617, 1.153]",0.885,0.604,0.548,81,1.200,329697525.984,0.226,0.000,0.268,0,0,fp
k3,-0.166,"[-1.044, 0.712]",0.878,-0.378,0.707,81,1.200,329697525.984,0.226,0.000,-0.166,0,0,fp
k4,-0.214,"[-1.168, 0.739]",0.953,-0.449,0.655,81,1.200,329697525.984,0.226,0.000,-0.214,0,0,fp
k5,-0.496,"[-1.23, 0.238]",0.734,-1.349,0.182,81,1.200,329697525.984,0.226,0.000,-0.496,0,0,fp
vot,0.183,,,,,81,1.200,329697525.984,0.226,0.167,0.016,0,0,fn
