stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.034,"[-1.469, -0.599]",0.435,-4.740,0.000
norefined,c,-5.787,"[-8.113, -3.461]",2.326,-4.966,0.000
norefined,s,-2.595,"[-3.756, -1.433]",1.161,-4.460,0.000
norefined,k0,0.373,"[-0.167, 0.913]",0.540,1.380,0.172
norefined,k1,-0.236,"[-0.883, 0.411]",0.647,-0.727,0.470
norefined,k2,-0.554,"[-1.298, 0.189]",0.743,-1.488,0.141
norefined,k3,0.526,"[-0.101, 1.154]",0.628,1.674,0.099
norefined,k4,-0.161,"[-0.889, 0.566]",0.727,-0.443,0.659
norefined,k5,-0.148,"[-0.668, 0.372]",0.520,-0.567,0.573
refined,tt,-1.020,"[-1.424, -0.616]",0.404,-5.036,0.000
refined,c,-6.030,"[-8.278, -3.782]",2.248,-5.353,0.000
refined,s,-2.939,"[-4.152, -1.725]",1.213,-4.835,0.000
refined,k0,0.008,"[-0.459, 0.475]",0.467,0.033,0.974
refined,k1,-0.299,"[-0.885, 0.286]",0.585,-1.021,0.311
refined,k2,0.286,"[-0.374, 0.946]",0.660,0.864,0.390
refined,k3,0.196,"[-0.393, 0.786]",0.590,0.665,0.509
refined,k4,-0.217,"[-0.918, 0.485]",0.702,-0.616,0.540
refined,k5,-0.323,"[-0.82, 0.173]",0.496,-1.301,0.198
